id,cases,file_name,file_id,data_type,data_category,experimental_strategy
b02c0043-1771-4b91-81af-a921f4bfd0ae,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",5da2d9f8-b6db-4bda-b550-900c237e58dc.wxs.Pindel.aliquot.maf.gz,b02c0043-1771-4b91-81af-a921f4bfd0ae,Annotated Somatic Mutation,Simple Nucleotide Variation,WXS
d18318e6-8606-4c10-93c3-92b2a174821a,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",ba78649a-774b-4db2-843b-4532e9666b82.wgs.gatk4.copy_number_variation.supplementary.tar.gz,d18318e6-8606-4c10-93c3-92b2a174821a,Intermediate Analysis Archive,Copy Number Variation,WGS
16276c0a-480c-4dff-82b7-737e02012e9f,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",277ef499-3b0f-429e-a5fd-b63b59ce731f.mirbase21.isoforms.quantification.txt,16276c0a-480c-4dff-82b7-737e02012e9f,Isoform Expression Quantification,Transcriptome Profiling,miRNA-Seq
8b3b91ce-1493-4372-b58e-21a72131491c,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",d3c1b990-aae2-45f8-be28-8ccd192a0fab_wxs_gdc_realn.bam,8b3b91ce-1493-4372-b58e-21a72131491c,Aligned Reads,Sequencing Reads,WXS
eab43ec9-2092-4e6d-a2c3-9134dcfe11bd,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_F09_741494.nocnv_grch38.seg.v2.txt,eab43ec9-2092-4e6d-a2c3-9134dcfe11bd,Masked Copy Number Segment,Copy Number Variation,Genotyping Array
45b85a68-517c-4c71-86fe-5dd4f82f2324,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",a3dad6d1-c405-4458-b5d2-63da84596781_noid_Grn.idat,45b85a68-517c-4c71-86fe-5dd4f82f2324,Masked Intensities,DNA Methylation,Methylation Array
b1f6fb10-406c-440a-bf58-4ac21156930b,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",TCGA-BRCA.cdcbf3a0-b1eb-4a63-b669-f7a6438c6902.ascat3.allelic_specific.seg.txt,b1f6fb10-406c-440a-bf58-4ac21156930b,Allele-specific Copy Number Segment,Copy Number Variation,Genotyping Array
d9f99e77-4336-4c90-840c-045209575af3,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",58aeeac6-81bc-42a9-b5b9-10b84cf5978d.wxs.MuSE.aliquot.maf.gz,d9f99e77-4336-4c90-840c-045209575af3,Annotated Somatic Mutation,Simple Nucleotide Variation,WXS
ec5079b6-cfcd-42c8-bb1a-f96852e00d51,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",TCGA-BRCA.cdcbf3a0-b1eb-4a63-b669-f7a6438c6902.ascat2.allelic_specific.seg.txt,ec5079b6-cfcd-42c8-bb1a-f96852e00d51,Allele-specific Copy Number Segment,Copy Number Variation,Genotyping Array
cb2ad5de-d456-461c-b495-1f7342ebe6b6,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_C12_741462.birdseed.data.txt,cb2ad5de-d456-461c-b495-1f7342ebe6b6,Simple Germline Variation,Simple Nucleotide Variation,Genotyping Array
a921446c-8e5b-4214-8094-d96cc48889b8,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_C12_741462.nocnv_grch38.seg.v2.txt,a921446c-8e5b-4214-8094-d96cc48889b8,Masked Copy Number Segment,Copy Number Variation,Genotyping Array
8e00d994-44f0-454e-9aaa-be1ea06cf32b,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_F09_741494.CEL,8e00d994-44f0-454e-9aaa-be1ea06cf32b,Raw Intensities,Copy Number Variation,Genotyping Array
0c436722-7fb6-4578-b95c-8eb3c8569d2e,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",TCGA_BRCA.11b93b92-eea3-4599-9c2e-c15506f04648.wxs.Pindel.somatic_annotation.vcf.gz,0c436722-7fb6-4578-b95c-8eb3c8569d2e,Annotated Somatic Mutation,Simple Nucleotide Variation,WXS
7daca2fc-d41f-4888-af9c-44cecac8ee17,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",nationwidechildrens.org_ssf.TCGA-BH-A18H.xml,7daca2fc-d41f-4888-af9c-44cecac8ee17,Biospecimen Supplement,Biospecimen,
a99f52cc-dff7-461d-b7e8-caa7be75df6a,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",a582f851-94c7-499e-8f52-ef2c645b3be9.somatic.SV.bedpe,a99f52cc-dff7-461d-b7e8-caa7be75df6a,Structural Rearrangement,Structural Variation,WGS
2d4f48cf-f74d-4a19-b79f-b59cc5e1b9de,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",c5d5a4be-7df1-4e62-9f6d-bf81c43830f8.wxs.mutect2.raw_somatic_mutation.vcf.gz,2d4f48cf-f74d-4a19-b79f-b59cc5e1b9de,Raw Simple Somatic Mutation,Simple Nucleotide Variation,WXS
de146eff-a6de-4701-b884-443488b6c865,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",94027f46-390c-4dda-ab89-cb1ac0a291cd.rna_seq.transcriptome.gdc_realn.bam,de146eff-a6de-4701-b884-443488b6c865,Aligned Reads,Sequencing Reads,RNA-Seq
6704f5b8-2a41-454f-a561-4b289f8c34b2,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",56e45106-ff44-40ed-b7e3-8e7c4d1a7b71.somatic.SV.bedpe,6704f5b8-2a41-454f-a561-4b289f8c34b2,Structural Rearrangement,Somatic Structural Variation,WGS
0fb99af0-710b-41a3-985d-01c956e45107,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",TCGA_BRCA.b50042e4-d160-4bc9-85f1-ba08d7673666.wxs.MuSE.somatic_annotation.vcf.gz,0fb99af0-710b-41a3-985d-01c956e45107,Annotated Somatic Mutation,Simple Nucleotide Variation,WXS
3830a05a-a4ec-4b6c-942b-2e2a333482b8,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",nationwidechildrens.org_biospecimen.TCGA-BH-A18H.xml,3830a05a-a4ec-4b6c-942b-2e2a333482b8,Biospecimen Supplement,Biospecimen,
afbaf5e2-aed7-4e48-9434-2d33c782f2cb,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",c5d5a4be-7df1-4e62-9f6d-bf81c43830f8.wxs.muse.raw_somatic_mutation.vcf.gz,afbaf5e2-aed7-4e48-9434-2d33c782f2cb,Raw Simple Somatic Mutation,Simple Nucleotide Variation,WXS
62c32125-507f-4672-b9e3-c13d7608a0f2,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",TCGA-BH-A18H.DF536409-601F-489B-9F8A-A2B372BF9999.PDF,62c32125-507f-4672-b9e3-c13d7608a0f2,Pathology Report,Clinical,
8e88d951-8151-4b4e-a494-e3d8f907ccda,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",TCGA-BRCA.cdcbf3a0-b1eb-4a63-b669-f7a6438c6902.absolute_liftover.gene_level_copy_number.v36.tsv,8e88d951-8151-4b4e-a494-e3d8f907ccda,Gene Level Copy Number,Copy Number Variation,Genotyping Array
8f110ef6-9332-4fb9-a95c-9ffab1f53cb1,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",TCGA-BH-A18H-01A-11D-A895-36.WholeGenome.RP-1657.bam,8f110ef6-9332-4fb9-a95c-9ffab1f53cb1,Aligned Reads,Sequencing Reads,WGS
3a58b381-4a5c-48c3-9ca3-cf822f30af21,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",ac832a8b-83de-4fc4-aafa-a9289c338f13.wxs.MuTect2.aliquot.maf.gz,3a58b381-4a5c-48c3-9ca3-cf822f30af21,Annotated Somatic Mutation,Simple Nucleotide Variation,WXS
ee89e7ea-b2ef-4064-91b3-3222cfe00e85,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_C12_741462.CEL,ee89e7ea-b2ef-4064-91b3-3222cfe00e85,Raw Intensities,Copy Number Variation,Genotyping Array
6dd43709-60a7-481d-9748-03c2d248f0b6,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",nationwidechildrens.org_omf.TCGA-BH-A18H.xml,6dd43709-60a7-481d-9748-03c2d248f0b6,Clinical Supplement,Clinical,
744a6d3d-b666-49aa-8d26-47f34e3d1eb5,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",94027f46-390c-4dda-ab89-cb1ac0a291cd.rna_seq.augmented_star_gene_counts.tsv,744a6d3d-b666-49aa-8d26-47f34e3d1eb5,Gene Expression Quantification,Transcriptome Profiling,RNA-Seq
0e14a024-d7be-48ca-9aa4-8ce915a584e9,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",277ef499-3b0f-429e-a5fd-b63b59ce731f.mirbase21.mirnas.quantification.txt,0e14a024-d7be-48ca-9aa4-8ce915a584e9,miRNA Expression Quantification,Transcriptome Profiling,miRNA-Seq
73932a9e-1dd3-4875-b50f-a1f490fc8540,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_C12_741462.grch38.seg.v2.txt,73932a9e-1dd3-4875-b50f-a1f490fc8540,Copy Number Segment,Copy Number Variation,Genotyping Array
427165b3-4ee6-4295-9eb7-fd8a78a0e96a,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_F09_741494.birdseed.data.txt,427165b3-4ee6-4295-9eb7-fd8a78a0e96a,Simple Germline Variation,Simple Nucleotide Variation,Genotyping Array
e485e192-ded2-4274-b773-1f817cd6df90,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",TCGA-BRCA.cdcbf3a0-b1eb-4a63-b669-f7a6438c6902.ascat3.gene_level_copy_number.v36.tsv,e485e192-ded2-4274-b773-1f817cd6df90,Gene Level Copy Number,Copy Number Variation,Genotyping Array
8d77ccc3-2349-4c8d-be61-bc18152d2ac0,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",TCGA-BH-A18H-01A-11R-A12C-13_mirna_gdc_realn.bam,8d77ccc3-2349-4c8d-be61-bc18152d2ac0,Aligned Reads,Sequencing Reads,miRNA-Seq
495ab2ae-0286-4d87-8c7b-4d4af7eded01,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",TCGA-BH-A18H-01A-01-TSA.75dba5a3-f9f5-4ff4-814c-7d2451820e03.svs,495ab2ae-0286-4d87-8c7b-4d4af7eded01,Slide Image,Biospecimen,Tissue Slide
d4056ea4-e306-4aba-9da1-64940d151a67,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",TCGA_BRCA.705f76c8-1528-4a60-aac0-b46a97e7c428.wgs.VarScan2.somatic_annotation.vcf.gz,d4056ea4-e306-4aba-9da1-64940d151a67,Annotated Somatic Mutation,Simple Nucleotide Variation,WGS
07f3d456-b741-4de0-ae75-7c9cc10e2abf,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",94027f46-390c-4dda-ab89-cb1ac0a291cd.rna_seq.genomic.gdc_realn.bam,07f3d456-b741-4de0-ae75-7c9cc10e2abf,Aligned Reads,Sequencing Reads,RNA-Seq
cf8a9d2e-0967-453d-9de9-8140b1d4afda,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",a3dad6d1-c405-4458-b5d2-63da84596781.methylation_array.sesame.level3betas.txt,cf8a9d2e-0967-453d-9de9-8140b1d4afda,Methylation Beta Value,DNA Methylation,Methylation Array
83234788-6611-4902-89da-e847c40739b3,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",nationwidechildrens.org_clinical.TCGA-BH-A18H.xml,83234788-6611-4902-89da-e847c40739b3,Clinical Supplement,Clinical,
ed0ea641-a2dc-4368-9c82-bf2833a99f10,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",a582f851-94c7-499e-8f52-ef2c645b3be9.svaba.somatic.sv.vcf.gz,ed0ea641-a2dc-4368-9c82-bf2833a99f10,Structural Rearrangement,Somatic Structural Variation,WGS
abea0766-d7d3-4763-b329-815b9237b676,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",f1867c9b-0242-44f1-b25c-58e6e6abf877.wxs.VarScan2.aliquot.maf.gz,abea0766-d7d3-4763-b329-815b9237b676,Annotated Somatic Mutation,Simple Nucleotide Variation,WXS
fb319d50-23ab-4c2b-9981-d296fdeeb983,"[{'case_id': '878f975b-94fd-4d69-b7e7-1ed3ac2ee438', 'submitter_id': 'TCGA-BH-A18H'}]",01d89297-2636-4115-bfcf-993e9523401e.wxs.aliquot_ensemble_masked.maf.gz,fb319d50-23ab-4c2b-9981-d296fdeeb983,Masked Somatic Mutation,Simple Nucleotide Variation,WXS
fd8eb4e3-6741-4bfc-8e7e-24bd4d68e059,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA-BRCA.32d3f1cd-077f-43bf-843e-1fe9f0ec0cba.gene_level_copy_number.v36.tsv,fd8eb4e3-6741-4bfc-8e7e-24bd4d68e059,Gene Level Copy Number,Copy Number Variation,Genotyping Array
5d6896af-ff76-4dd2-b3f1-0a96e888ff40,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_A10_741498.nocnv_grch38.seg.v2.txt,5d6896af-ff76-4dd2-b3f1-0a96e888ff40,Masked Copy Number Segment,Copy Number Variation,Genotyping Array
b2b5700f-bbea-4a7b-bdeb-986e3c833c8f,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA-BRCA.32d3f1cd-077f-43bf-843e-1fe9f0ec0cba.ascat3.allelic_specific.seg.txt,b2b5700f-bbea-4a7b-bdeb-986e3c833c8f,Allele-specific Copy Number Segment,Copy Number Variation,Genotyping Array
d4dad058-dcf9-4de6-98aa-54455e05b6c6,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA-BRCA.c90f9072-1f7c-4943-aad4-6a77b83803a8.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz,d4dad058-dcf9-4de6-98aa-54455e05b6c6,Raw Simple Somatic Mutation,Simple Nucleotide Variation,WGS
9181a982-ccbb-4635-b1c7-0d112936490e,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA-BRCA.a9893b4c-4ce5-40e1-9253-9b8e3663592f.star_fusion.rna_fusion.tsv,9181a982-ccbb-4635-b1c7-0d112936490e,Transcript Fusion,Structural Variation,RNA-Seq
2ad08459-a1f3-46fc-b1be-123fef22c511,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",063bf8e3-5656-4dcd-a2dc-49b4864c57c9.wxs.muse.raw_somatic_mutation.vcf.gz,2ad08459-a1f3-46fc-b1be-123fef22c511,Raw Simple Somatic Mutation,Simple Nucleotide Variation,WXS
75242f37-07d6-4114-90fc-948efec008e3,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",063bf8e3-5656-4dcd-a2dc-49b4864c57c9.wxs.mutect2.raw_somatic_mutation.vcf.gz,75242f37-07d6-4114-90fc-948efec008e3,Raw Simple Somatic Mutation,Simple Nucleotide Variation,WXS
d2d96dab-762b-440b-b456-d667f2e0590a,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",df45fb41-4511-4dab-b865-fcdfcda0400a.rna_seq.chimeric.gdc_realn.bam,d2d96dab-762b-440b-b456-d667f2e0590a,Aligned Reads,Sequencing Reads,RNA-Seq
46c798c3-a30c-44c1-bb9b-20a0534d6074,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA-BRCA.32d3f1cd-077f-43bf-843e-1fe9f0ec0cba.ascat2.allelic_specific.seg.txt,46c798c3-a30c-44c1-bb9b-20a0534d6074,Allele-specific Copy Number Segment,Copy Number Variation,Genotyping Array
1446bcc5-5d0f-4458-8ba8-96502aab2601,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA_BRCA.47ecc5cf-3699-444c-b80c-b43519c3e607.wxs.MuSE.somatic_annotation.vcf.gz,1446bcc5-5d0f-4458-8ba8-96502aab2601,Annotated Somatic Mutation,Simple Nucleotide Variation,WXS
4730b23e-aea1-49a2-ba63-2231fd88b592,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA-E2-A14P-01Z-00-DX1.663B02FF-C64B-41A6-8685-FD61CD76F9C6.svs,4730b23e-aea1-49a2-ba63-2231fd88b592,Slide Image,Biospecimen,Diagnostic Slide
ba0f6207-5df5-4ae9-9e46-2f6723143fe2,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",e7998511-28bb-40dd-b034-b09763b3d011.somatic.SV.bedpe,ba0f6207-5df5-4ae9-9e46-2f6723143fe2,Structural Rearrangement,Somatic Structural Variation,WGS
2d64ac7d-1a25-48bc-82f2-2961d7b7d8e4,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA_BRCA.3a9dcb1c-1e1d-4f52-962c-bff8660868ff.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz,2d64ac7d-1a25-48bc-82f2-2961d7b7d8e4,Annotated Somatic Mutation,Simple Nucleotide Variation,WGS
ad5486ed-513a-4603-9601-495b81ad933e,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA-BRCA.a512c4d2-1c90-4f77-aabc-c0e1bc442a4b.wgs.varscan2.raw_somatic_mutation.vcf.gz,ad5486ed-513a-4603-9601-495b81ad933e,Raw Simple Somatic Mutation,Simple Nucleotide Variation,WGS
f7957492-ec34-4c71-9f33-6adce8461031,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",6c9a1c25-7676-4c89-88a7-64d4e1d091c1.wgs.gatk4.copy_number_variation.supplementary.tar.gz,f7957492-ec34-4c71-9f33-6adce8461031,Intermediate Analysis Archive,Copy Number Variation,WGS
655c497e-2a84-43f1-8e1a-2f7214b21e4d,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA_BRCA.2c40d3ea-6f77-44a6-8fa3-ede4eb5147be.wgs.VarScan2.somatic_annotation.vcf.gz,655c497e-2a84-43f1-8e1a-2f7214b21e4d,Annotated Somatic Mutation,Simple Nucleotide Variation,WGS
553b4690-ab00-465f-9dc6-38bfeb4832be,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA-E2-A14P-01A-31D-A895-36.WholeGenome.RP-1657.bam,553b4690-ab00-465f-9dc6-38bfeb4832be,Aligned Reads,Sequencing Reads,WGS
ad72243d-a477-4138-a970-6ca4c221db46,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",ddf38d71-5acf-4b09-9796-d26fa1089daa_wxs_gdc_realn.bam,ad72243d-a477-4138-a970-6ca4c221db46,Aligned Reads,Sequencing Reads,WXS
c3802561-995a-4e8a-98c6-2562737c69ec,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA-E2-A14P-01A-31R-A12C-13_mirna_gdc_realn.bam,c3802561-995a-4e8a-98c6-2562737c69ec,Aligned Reads,Sequencing Reads,miRNA-Seq
3278c6b5-a534-43e0-9ceb-4aea95d27b94,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA_BRCA.37c3d798-87df-4381-a8be-9067b48aff31.wgs.VarScan2.somatic_annotation.vcf.gz,3278c6b5-a534-43e0-9ceb-4aea95d27b94,Annotated Somatic Mutation,Simple Nucleotide Variation,WGS
83c653fe-99a4-4f16-b22e-22cd09182655,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",df45fb41-4511-4dab-b865-fcdfcda0400a.rna_seq.genomic.gdc_realn.bam,83c653fe-99a4-4f16-b22e-22cd09182655,Aligned Reads,Sequencing Reads,RNA-Seq
8ec31b5f-bb8d-4c61-aac5-3204b66e81e2,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",a9c72a75-2d8b-4f11-8af0-8cfed17e0ec4.mirbase21.isoforms.quantification.txt,8ec31b5f-bb8d-4c61-aac5-3204b66e81e2,Isoform Expression Quantification,Transcriptome Profiling,miRNA-Seq
4b6479ec-f045-4bcd-b61c-700e67785acf,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA_BRCA.55f54a8f-4582-473b-9446-c621bc696663.wxs.Pindel.somatic_annotation.vcf.gz,4b6479ec-f045-4bcd-b61c-700e67785acf,Annotated Somatic Mutation,Simple Nucleotide Variation,WXS
4a32101d-5819-4b48-a919-e137f2884b81,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_A10_741498.CEL,4a32101d-5819-4b48-a919-e137f2884b81,Raw Intensities,Copy Number Variation,Genotyping Array
d9cdb49b-a186-4a8c-99cb-6b79cc3bed51,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",81c76576-e96e-40c0-bbed-ad69ce8fdcb3.wxs.VarScan2.aliquot.maf.gz,d9cdb49b-a186-4a8c-99cb-6b79cc3bed51,Annotated Somatic Mutation,Simple Nucleotide Variation,WXS
4ecc1f1a-8ff4-4552-a5e8-7a9652b6d1d5,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",df45fb41-4511-4dab-b865-fcdfcda0400a.rna_seq.augmented_star_gene_counts.tsv,4ecc1f1a-8ff4-4552-a5e8-7a9652b6d1d5,Gene Expression Quantification,Transcriptome Profiling,RNA-Seq
6984b085-3858-4b32-808d-a2e7b8dfc99b,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",74b57d2c-a83f-4798-b86b-a533975e4cc0_wgs_gdc_realn.cr.igv.reheader.seg.txt,6984b085-3858-4b32-808d-a2e7b8dfc99b,Copy Number Segment,Copy Number Variation,WGS
85928f67-a208-4573-9b18-2771b5a7aa96,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",ac6d1baf-0724-4c40-a28f-4c9f7f6c5437.wxs.pindel.raw_somatic_mutation.vcf.gz,85928f67-a208-4573-9b18-2771b5a7aa96,Raw Simple Somatic Mutation,Simple Nucleotide Variation,WXS
8c980e31-3eab-4d71-8b19-9be213a8765a,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA-BRCA.a9893b4c-4ce5-40e1-9253-9b8e3663592f.star_fusion.rna_fusion.bedpe,8c980e31-3eab-4d71-8b19-9be213a8765a,Transcript Fusion,Structural Variation,RNA-Seq
2c2acb21-606f-4816-a2f7-e69508b4cf99,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",nationwidechildrens.org_clinical.TCGA-E2-A14P.xml,2c2acb21-606f-4816-a2f7-e69508b4cf99,Clinical Supplement,Clinical,
200ca531-2fbb-491e-92a6-2694ba7b8074,"[{'case_id': 'e4fc0909-f284-4471-866d-d8967b6adcbc', 'submitter_id': 'TCGA-E2-A14P'}]",TCGA-BRCA.b0b3a721-2fa3-4a3a-a1fb-863493a91170.arriba.rna_fusion.tsv,200ca531-2fbb-491e-92a6-2694ba7b8074,Transcript Fusion,Structural Variation,RNA-Seq
