id,cases,file_name,file_id,data_type,submitter_id,data_category,experimental_strategy
a2f902f5-2413-4698-b53b-446df6409d61,"[{'case_id': 'a45d296e-efc0-479e-b2f6-bad834668cdf', 'submitter_id': 'TCGA-AC-A3YI'}]",79f139fe-fecb-4b0e-b668-3407c13748d8.rna_seq.augmented_star_gene_counts.tsv,a2f902f5-2413-4698-b53b-446df6409d61,Gene Expression Quantification,b2452898-c7ce-442c-8873-cb747093ae11,Transcriptome Profiling,RNA-Seq
34d68427-f4e7-4c9e-97ee-c853519961fb,"[{'case_id': 'a4c59287-1ad5-46a5-8040-e591e6ce064f', 'submitter_id': 'TCGA-E9-A244'}]",f3eb5b26-5414-454f-a01f-a282b0369596.rna_seq.augmented_star_gene_counts.tsv,34d68427-f4e7-4c9e-97ee-c853519961fb,Gene Expression Quantification,bdc48345-ccc9-41a9-b31d-c4e3e7a9ec62,Transcriptome Profiling,RNA-Seq
4cce67eb-0cb7-4c8f-a81e-0e521c2b0168,"[{'case_id': '518f231c-f5f9-4a39-a97b-7fd5666d3e50', 'submitter_id': 'TCGA-BH-A0AZ'}]",05f4836a-8db8-4dbc-a996-090887bf8a64.rna_seq.augmented_star_gene_counts.tsv,4cce67eb-0cb7-4c8f-a81e-0e521c2b0168,Gene Expression Quantification,95ed8366-fb94-469b-b690-d7276c1cb782,Transcriptome Profiling,RNA-Seq
1dd5828f-8e81-4196-992f-70b8203c915f,"[{'case_id': '539bbbed-43fb-4fef-9c67-6406f58b186a', 'submitter_id': 'TCGA-E9-A248'}]",e4e983eb-2aa3-4858-b67f-9cc70452768c.rna_seq.augmented_star_gene_counts.tsv,1dd5828f-8e81-4196-992f-70b8203c915f,Gene Expression Quantification,5eed6044-2bee-451d-8d92-5566e7ca0f02,Transcriptome Profiling,RNA-Seq
86b68671-beef-4a15-aabb-89d79396fd9d,"[{'case_id': '521e2140-ae5b-456f-8699-97398d009687', 'submitter_id': 'TCGA-EW-A1P4'}]",493a8b0a-11ea-4f37-8149-3825aaa04fe4.rna_seq.augmented_star_gene_counts.tsv,86b68671-beef-4a15-aabb-89d79396fd9d,Gene Expression Quantification,f02c40d5-d43e-45b3-bf9d-a12dab420cbb,Transcriptome Profiling,RNA-Seq
742a677b-e99b-4916-bb92-3536c55ee5e3,"[{'case_id': '4f608829-ffc4-4527-886e-6bc764ab29f5', 'submitter_id': 'TCGA-BH-A0BG'}]",594263d2-e787-4e14-a2de-8f57727de001.rna_seq.augmented_star_gene_counts.tsv,742a677b-e99b-4916-bb92-3536c55ee5e3,Gene Expression Quantification,2d2268dd-1b92-4a3a-9d5b-91f72cb4d782,Transcriptome Profiling,RNA-Seq
48847088-1303-4b23-8902-c0ca4ea5ae80,"[{'case_id': '5362cbc4-cd28-4afd-a8ac-1a4c2c33cad2', 'submitter_id': 'TCGA-B6-A409'}]",ff93cbad-7bdf-4e5d-81c7-95aacaa3bee9.rna_seq.augmented_star_gene_counts.tsv,48847088-1303-4b23-8902-c0ca4ea5ae80,Gene Expression Quantification,bb57f8fd-c072-4f68-b470-88925e2173c2,Transcriptome Profiling,RNA-Seq
1d7e99d8-052d-491a-8088-91cb0790cb17,"[{'case_id': '13ca97a1-75bb-4a49-b8c3-181e5b2c9e86', 'submitter_id': 'TCGA-AR-A0TT'}]",a37d7ef3-0840-4114-acec-ce9e29bb54e9.rna_seq.augmented_star_gene_counts.tsv,1d7e99d8-052d-491a-8088-91cb0790cb17,Gene Expression Quantification,27e3a95d-c46d-4aa0-a7df-aeb73025294e,Transcriptome Profiling,RNA-Seq
69aebf68-5357-4269-84fb-ee91a6bd67fd,"[{'case_id': '17baef7c-d97d-4b98-ab53-503ef856523d', 'submitter_id': 'TCGA-A7-A0D9'}]",8f4d89ea-3207-4fa7-9898-9b78cb971577.rna_seq.augmented_star_gene_counts.tsv,69aebf68-5357-4269-84fb-ee91a6bd67fd,Gene Expression Quantification,564ae340-ee65-4389-9c72-0e571bb81866,Transcriptome Profiling,RNA-Seq
9b03a281-22c7-4ad4-b1c8-ba7eed0e8c5b,"[{'case_id': '161917b8-88ad-407b-ade6-d6b98478b359', 'submitter_id': 'TCGA-E9-A22H'}]",6e8eeaae-cc26-4db8-85f6-5c975b06bf45.rna_seq.augmented_star_gene_counts.tsv,9b03a281-22c7-4ad4-b1c8-ba7eed0e8c5b,Gene Expression Quantification,423aa3b2-e1d5-4975-98ec-bfe83fbc1c62,Transcriptome Profiling,RNA-Seq
baec6a46-7c48-41ed-a8a9-eef52d32cba3,"[{'case_id': '17baef7c-d97d-4b98-ab53-503ef856523d', 'submitter_id': 'TCGA-A7-A0D9'}]",eb17c782-c3a1-458d-8e2d-cadb58c7655a.rna_seq.augmented_star_gene_counts.tsv,baec6a46-7c48-41ed-a8a9-eef52d32cba3,Gene Expression Quantification,5fb9d962-1c85-4aa1-857f-fd41e7b40c52,Transcriptome Profiling,RNA-Seq
ae72486a-e98c-4d72-b172-085d5b79df2c,"[{'case_id': '14d1d84e-99e1-41ad-8892-3b4da3d4f948', 'submitter_id': 'TCGA-BH-A1FL'}]",b5e84055-487f-467a-9bc4-bd59ec82f183.rna_seq.augmented_star_gene_counts.tsv,ae72486a-e98c-4d72-b172-085d5b79df2c,Gene Expression Quantification,a84fa2f6-0b62-4483-b25f-f28f8100e670,Transcriptome Profiling,RNA-Seq
f979b428-649b-42ac-9eae-31ff4daa7b8f,"[{'case_id': '16a8d916-ad46-4690-b1a5-3b2b323f4336', 'submitter_id': 'TCGA-B6-A0IN'}]",2429f1fd-8612-4944-a405-296a52daec57.rna_seq.augmented_star_gene_counts.tsv,f979b428-649b-42ac-9eae-31ff4daa7b8f,Gene Expression Quantification,248fead0-1944-4c34-8567-b0a876834fa8,Transcriptome Profiling,RNA-Seq
76cff555-d8a3-46d1-ac93-12d856adb445,"[{'case_id': '17c1d42c-cb84-4655-a4cd-b54bae17ecaf', 'submitter_id': 'TCGA-E2-A15K'}]",dbd18198-74a5-410d-bf38-08a0ca2fb207.rna_seq.augmented_star_gene_counts.tsv,76cff555-d8a3-46d1-ac93-12d856adb445,Gene Expression Quantification,60d5d259-1ed3-4f2c-b95e-3d73f7e7caf3,Transcriptome Profiling,RNA-Seq
e0ec172b-4ad3-43a5-aa90-6d64ebca1a76,"[{'case_id': '17c1d42c-cb84-4655-a4cd-b54bae17ecaf', 'submitter_id': 'TCGA-E2-A15K'}]",24747d11-c715-48f3-821b-f6dbd6a890fb.rna_seq.augmented_star_gene_counts.tsv,e0ec172b-4ad3-43a5-aa90-6d64ebca1a76,Gene Expression Quantification,624dfbba-b5e1-478c-9f07-021a279b2e90,Transcriptome Profiling,RNA-Seq
6e112ec6-1791-4764-8a62-7ad4dfea2d3b,"[{'case_id': '18d35983-ea6a-4b70-a209-9bef37595956', 'submitter_id': 'TCGA-A2-A0SX'}]",216e4f8a-be1a-41d6-b413-fa4645423caa.rna_seq.augmented_star_gene_counts.tsv,6e112ec6-1791-4764-8a62-7ad4dfea2d3b,Gene Expression Quantification,c49e5659-5407-4b71-83e4-af4817839dc9,Transcriptome Profiling,RNA-Seq
87d5686a-5d57-4ce2-b06a-dee5c2926ebf,"[{'case_id': '18eb4dfc-556f-4bf3-a411-4780209ed1e0', 'submitter_id': 'TCGA-BH-A0B3'}]",d920c232-82ae-48f9-98d1-b94bf4a45d8d.rna_seq.augmented_star_gene_counts.tsv,87d5686a-5d57-4ce2-b06a-dee5c2926ebf,Gene Expression Quantification,4dba0354-96c2-4bed-8049-f6fb7fc6f172,Transcriptome Profiling,RNA-Seq
5e789924-9d98-4765-a348-90a27349d906,"[{'case_id': '9f6be944-83de-42ab-8738-f0022f475e61', 'submitter_id': 'TCGA-GI-A2C9'}]",d83bb114-c175-4fd5-aac0-5dc04b9218b0.rna_seq.augmented_star_gene_counts.tsv,5e789924-9d98-4765-a348-90a27349d906,Gene Expression Quantification,81c105ff-e3d9-4f10-8487-73a5b29ea098,Transcriptome Profiling,RNA-Seq
36e4ffb0-0bab-4035-88f1-a181b195fce1,"[{'case_id': '9f93ea0a-1687-44e0-9e8a-eeb4097d471c', 'submitter_id': 'TCGA-A2-A0CZ'}]",d78126ec-68b1-4d77-bf7a-19a47678a5fb.rna_seq.augmented_star_gene_counts.tsv,36e4ffb0-0bab-4035-88f1-a181b195fce1,Gene Expression Quantification,ce26f6e0-a9b6-4c42-89eb-9f220393e09c,Transcriptome Profiling,RNA-Seq
45bf52c6-b1a3-4f01-8345-a224fc195e18,"[{'case_id': '197428f7-bd77-4c5f-8119-87157b5c35b9', 'submitter_id': 'TCGA-A2-A04N'}]",5020cd67-6bd9-420c-bc6a-1cc8f2f78bde.rna_seq.augmented_star_gene_counts.tsv,45bf52c6-b1a3-4f01-8345-a224fc195e18,Gene Expression Quantification,9a12b627-6f82-41f0-84e8-c2bf704353e5,Transcriptome Profiling,RNA-Seq
d923e06d-c747-419d-bd40-b05eb3e13edb,"[{'case_id': 'a1674d7b-787a-45c4-bf16-1b7d0efce207', 'submitter_id': 'TCGA-E2-A15P'}]",914508e1-ccc8-47ff-a225-7aca326a54dd.rna_seq.augmented_star_gene_counts.tsv,d923e06d-c747-419d-bd40-b05eb3e13edb,Gene Expression Quantification,c7f22f92-b2df-4649-b5bc-ed8cb0402839,Transcriptome Profiling,RNA-Seq
130343f0-62f4-4400-8002-e596edb3c02a,"[{'case_id': '64975923-d032-4182-8565-59fc37127d8d', 'submitter_id': 'TCGA-D8-A1XT'}]",fcc2a5c0-ec23-43b5-b616-9b03c8ff4129.rna_seq.augmented_star_gene_counts.tsv,130343f0-62f4-4400-8002-e596edb3c02a,Gene Expression Quantification,87708d16-becb-4f6c-95cc-fc67a6492327,Transcriptome Profiling,RNA-Seq
67347e29-6d43-4234-8b04-188be7e6440b,"[{'case_id': 'a0576d44-9add-429b-9eeb-f7b234b7385f', 'submitter_id': 'TCGA-E2-A14Y'}]",85caaa0e-2811-46d2-b934-d9f9f006afc6.rna_seq.augmented_star_gene_counts.tsv,67347e29-6d43-4234-8b04-188be7e6440b,Gene Expression Quantification,f347763d-8fa7-4d70-bb4c-33489ab68cc5,Transcriptome Profiling,RNA-Seq
206804c1-e5be-4076-9793-406d11094266,"[{'case_id': 'a0963e93-b63e-4de2-86c1-81302e271d3e', 'submitter_id': 'TCGA-AR-A250'}]",57d2c12f-e3ae-457b-b92c-22002aecdba0.rna_seq.augmented_star_gene_counts.tsv,206804c1-e5be-4076-9793-406d11094266,Gene Expression Quantification,0168fb72-a630-424b-aa5b-c00347c0c1d8,Transcriptome Profiling,RNA-Seq
136df0c2-a2a4-42e9-9cc6-9051d4f4c13d,"[{'case_id': '64f67506-f2df-4f0a-b7be-29b4949e986a', 'submitter_id': 'TCGA-A2-A04V'}]",7faebca5-c36a-4a24-b785-5e673cf5a0ed.rna_seq.augmented_star_gene_counts.tsv,136df0c2-a2a4-42e9-9cc6-9051d4f4c13d,Gene Expression Quantification,ef34f01f-f195-4e74-9122-910133ded177,Transcriptome Profiling,RNA-Seq
8a84b9a5-d453-416b-b481-f15402c2eb54,"[{'case_id': 'a1093598-d3a8-4ffe-83fc-bc7d1faff7e5', 'submitter_id': 'TCGA-BH-A1EU'}]",8c0d18d4-98f5-4a66-b62e-7cede666c49f.rna_seq.augmented_star_gene_counts.tsv,8a84b9a5-d453-416b-b481-f15402c2eb54,Gene Expression Quantification,a4d30d11-37bc-4ff8-8f41-6902d6a598f3,Transcriptome Profiling,RNA-Seq
f1934efb-1c8a-4c72-ba94-d263ef0d0cd4,"[{'case_id': '5562455d-bbb8-46eb-a510-e8c6e1e26789', 'submitter_id': 'TCGA-B6-A0RL'}]",35da5f48-1c64-488b-8330-01e5fcbd9801.rna_seq.augmented_star_gene_counts.tsv,f1934efb-1c8a-4c72-ba94-d263ef0d0cd4,Gene Expression Quantification,497032e0-fce1-492a-baa4-5073b87cd49e,Transcriptome Profiling,RNA-Seq
207ea988-6795-460c-bfeb-382d8c758f31,"[{'case_id': '659b0170-e914-45ff-aa55-fcb8d3dc7b8a', 'submitter_id': 'TCGA-E9-A1NG'}]",2c555b4c-f219-40f9-95a4-bf96122b9c1c.rna_seq.augmented_star_gene_counts.tsv,207ea988-6795-460c-bfeb-382d8c758f31,Gene Expression Quantification,8e7b58e8-f8cf-4429-9295-f1233bdd487c,Transcriptome Profiling,RNA-Seq
8d87fbd5-8ca7-4ff6-b8b1-79f098dbca9f,"[{'case_id': '8d5fe6e8-d2cc-481f-a6a1-9cb6e7982cde', 'submitter_id': 'TCGA-A2-A0EW'}]",bc1ed706-3abf-407c-9133-18169a4cf0e2.rna_seq.augmented_star_gene_counts.tsv,8d87fbd5-8ca7-4ff6-b8b1-79f098dbca9f,Gene Expression Quantification,cd17855e-f194-44a6-b19b-734b3df816d4,Transcriptome Profiling,RNA-Seq
78805478-bf7a-4d7b-8c4f-15e334430efd,"[{'case_id': '5580b21a-2cdb-4777-ad79-6e06654144f5', 'submitter_id': 'TCGA-E2-A15H'}]",ed9b3b6b-c2c2-41a2-ac61-dd2cfbb321ba.rna_seq.augmented_star_gene_counts.tsv,78805478-bf7a-4d7b-8c4f-15e334430efd,Gene Expression Quantification,ebb533d0-0a2c-459c-9e84-d2c3e08f1978,Transcriptome Profiling,RNA-Seq
4df2233b-3bbc-4d20-9abc-2a09b3f37383,"[{'case_id': 'd3d4d709-ab34-4617-aa8c-51a3d0a3efe6', 'submitter_id': 'TCGA-BH-A0DO'}]",eb0f8bc7-5f47-4174-8e85-678bd011bc3c.rna_seq.augmented_star_gene_counts.tsv,4df2233b-3bbc-4d20-9abc-2a09b3f37383,Gene Expression Quantification,5b0ea085-b3d6-4f53-b97e-e97ba519caa7,Transcriptome Profiling,RNA-Seq
37af19f9-56f9-48ec-97a9-5b0b6e364293,"[{'case_id': '8db69f1d-72e2-40ba-ad8a-cf228499840d', 'submitter_id': 'TCGA-C8-A8HP'}]",a37efe02-9662-4b90-8251-003ccb96aed4.rna_seq.augmented_star_gene_counts.tsv,37af19f9-56f9-48ec-97a9-5b0b6e364293,Gene Expression Quantification,fa03f783-137d-4e0e-8b5a-8da3ed6c1e90,Transcriptome Profiling,RNA-Seq
fe7c2cdd-7c3f-4d76-ad78-2a676116f464,"[{'case_id': '56230e4a-29ca-4f37-a0f9-730dbdfb6fa2', 'submitter_id': 'TCGA-AC-A7VB'}]",97a50d88-e662-43d5-9cef-2915545e8968.rna_seq.augmented_star_gene_counts.tsv,fe7c2cdd-7c3f-4d76-ad78-2a676116f464,Gene Expression Quantification,48608d0e-7098-4c55-a83c-e1229ec7f717,Transcriptome Profiling,RNA-Seq
12959673-a8ec-4223-a5fe-0648276db5fc,"[{'case_id': 'd1fd8ed2-be13-4272-b31e-df86911db3b1', 'submitter_id': 'TCGA-AR-A24P'}]",ba2e1bd2-56f5-4dfb-94b5-92c50c58b31e.rna_seq.augmented_star_gene_counts.tsv,12959673-a8ec-4223-a5fe-0648276db5fc,Gene Expression Quantification,82ee0375-fd0f-442f-9d0c-d6f99dc2b923,Transcriptome Profiling,RNA-Seq
398fa6bf-78af-473b-8f2c-a2b3b605131f,"[{'case_id': 'd3d545b3-457f-4389-821f-704cb24aff7f', 'submitter_id': 'TCGA-AR-A256'}]",a852a227-c31f-410f-baee-81135917a7d2.rna_seq.augmented_star_gene_counts.tsv,398fa6bf-78af-473b-8f2c-a2b3b605131f,Gene Expression Quantification,8fceedfa-a893-4a33-877a-c621932e4d1d,Transcriptome Profiling,RNA-Seq
b1d29048-b913-40d9-bb58-97c107b95e8d,"[{'case_id': 'd48e9f25-f083-4f88-a92d-c12d9f765ba6', 'submitter_id': 'TCGA-A7-A426'}]",3719879b-e7b9-42b4-974c-f69735086cad.rna_seq.augmented_star_gene_counts.tsv,b1d29048-b913-40d9-bb58-97c107b95e8d,Gene Expression Quantification,9ad47805-b90f-4a19-9c50-aff9b0ff9c58,Transcriptome Profiling,RNA-Seq
5b4ec1fd-516d-4c32-a233-0699e591df1a,"[{'case_id': 'd5e9a403-88ce-40fc-bb85-80cf3f8ff6bc', 'submitter_id': 'TCGA-D8-A1J9'}]",4331397f-eaf9-4e43-8fa2-e30ad3643aca.rna_seq.augmented_star_gene_counts.tsv,5b4ec1fd-516d-4c32-a233-0699e591df1a,Gene Expression Quantification,be0f9446-a4fb-4340-8552-5f8eb2d3369e,Transcriptome Profiling,RNA-Seq
9dc09c86-c728-4bd9-b2b6-2d9962dad662,"[{'case_id': 'd34471a1-b367-4f8a-b35a-c5901c4f5503', 'submitter_id': 'TCGA-EW-A2FS'}]",d1f1743c-5fd9-4ae8-90c2-8c3e2d475d1b.rna_seq.augmented_star_gene_counts.tsv,9dc09c86-c728-4bd9-b2b6-2d9962dad662,Gene Expression Quantification,da44e611-ff43-4958-bf7e-cca4ad82e9a8,Transcriptome Profiling,RNA-Seq
aa9179e0-a44c-440a-a150-a9d5727579ea,"[{'case_id': 'd3a75976-67d3-40fa-9f6f-cf2a3d7b773c', 'submitter_id': 'TCGA-BH-A0B8'}]",144d0f39-feff-4dcd-a07d-abcc400e901f.rna_seq.augmented_star_gene_counts.tsv,aa9179e0-a44c-440a-a150-a9d5727579ea,Gene Expression Quantification,8ef4c646-ddee-47d5-ad6f-39f2b75f6b35,Transcriptome Profiling,RNA-Seq
77e51e8b-b21e-458a-9d00-217baa96d771,"[{'case_id': 'd3b9d925-ae04-4721-8bfc-50b41225bc74', 'submitter_id': 'TCGA-BH-A0E7'}]",28f3a34c-f73a-4d10-8c0a-23e578866289.rna_seq.augmented_star_gene_counts.tsv,77e51e8b-b21e-458a-9d00-217baa96d771,Gene Expression Quantification,60891b29-885e-4a52-ad10-89338ecb8ba4,Transcriptome Profiling,RNA-Seq
4660cd29-08ac-452c-9bb8-10e9d9e906ab,"[{'case_id': 'd6f911b5-e895-43f8-8f86-0ac2f1bc6fae', 'submitter_id': 'TCGA-BH-A0BJ'}]",45f837c9-6b9e-4eed-ba56-9715b4a0356d.rna_seq.augmented_star_gene_counts.tsv,4660cd29-08ac-452c-9bb8-10e9d9e906ab,Gene Expression Quantification,69f73625-dcd9-4747-85ed-11326f96b692,Transcriptome Profiling,RNA-Seq
83eeba96-e3dc-44a3-846c-43dcc2ff9806,"[{'case_id': 'd5d8e76e-2f2a-49bc-ba0a-d51283611b16', 'submitter_id': 'TCGA-AO-A0JL'}]",631a9df0-9d81-4b15-9ee6-3ae9f31dcba6.rna_seq.augmented_star_gene_counts.tsv,83eeba96-e3dc-44a3-846c-43dcc2ff9806,Gene Expression Quantification,6924d773-5e54-453d-90e5-f0f05da233fd,Transcriptome Profiling,RNA-Seq
2a73e390-7415-486e-8d15-d9ea6ede09ba,"[{'case_id': 'd9627184-b972-4e00-8c11-b0b946ac357a', 'submitter_id': 'TCGA-AC-A5XS'}]",5b875575-24fd-40c1-910c-38775c73004e.rna_seq.augmented_star_gene_counts.tsv,2a73e390-7415-486e-8d15-d9ea6ede09ba,Gene Expression Quantification,5c672c57-0930-438b-8c89-f6b198496f62,Transcriptome Profiling,RNA-Seq
c6a4afd8-8044-475f-b4fd-a1b4cb922976,"[{'case_id': 'd8492ebd-3d94-4a4b-8de7-386526691cc2', 'submitter_id': 'TCGA-E2-A1BC'}]",58bcabc9-6f6b-43c0-bf40-fa9396c6c9d7.rna_seq.augmented_star_gene_counts.tsv,c6a4afd8-8044-475f-b4fd-a1b4cb922976,Gene Expression Quantification,1d2a5e1b-f07b-422b-8f90-0e5bcf16a785,Transcriptome Profiling,RNA-Seq
fcb1b40a-85c0-498c-881e-7161edcf39e6,"[{'case_id': 'dba9beec-5e51-48c0-9229-0ee286a02a1a', 'submitter_id': 'TCGA-BH-A0DD'}]",fd98106a-a2c6-4f23-86f5-66436c2501e5.rna_seq.augmented_star_gene_counts.tsv,fcb1b40a-85c0-498c-881e-7161edcf39e6,Gene Expression Quantification,fe769a47-a1a9-47f3-a37d-4da44bbe2c5a,Transcriptome Profiling,RNA-Seq
a260d9e5-d88e-44eb-8431-4266c1baf68a,"[{'case_id': 'd9fd2724-7db0-4af3-ac14-217bdfa5203f', 'submitter_id': 'TCGA-AC-A2QJ'}]",9c20991b-fb37-4984-8b57-2c1fa8112d1a.rna_seq.augmented_star_gene_counts.tsv,a260d9e5-d88e-44eb-8431-4266c1baf68a,Gene Expression Quantification,15f27716-6a10-4b6f-8322-75fb0f9c46e0,Transcriptome Profiling,RNA-Seq
a542178a-a338-40d4-be52-b9a71af89b58,"[{'case_id': 'dd6b64a8-d546-4fd1-bbbd-ac9703791cae', 'submitter_id': 'TCGA-AO-A03T'}]",1a3e846b-4c7f-4aac-8c26-bb5e25f226ae.rna_seq.augmented_star_gene_counts.tsv,a542178a-a338-40d4-be52-b9a71af89b58,Gene Expression Quantification,4edb9219-6a5c-4203-bcc6-6f8fec2fcc26,Transcriptome Profiling,RNA-Seq
8e60d7c9-0fee-415f-b7bd-072f1bcd0fac,"[{'case_id': '0b0f9938-ce1e-4814-8821-0132d137eb9e', 'submitter_id': 'TCGA-LD-A7W6'}]",bf67d13e-231c-4cb7-8381-fb19c4fe90ed.rna_seq.augmented_star_gene_counts.tsv,8e60d7c9-0fee-415f-b7bd-072f1bcd0fac,Gene Expression Quantification,a2f5309a-8d2c-4517-b700-c219cb88af45,Transcriptome Profiling,RNA-Seq
d27acb8c-2551-4ea7-8c09-f211cb4a9ec0,"[{'case_id': 'daf62b56-6dd2-4ab7-adaa-f296bb86a0a5', 'submitter_id': 'TCGA-AR-A1AV'}]",1cc7480c-76e1-42d1-8593-49b356ef624e.rna_seq.augmented_star_gene_counts.tsv,d27acb8c-2551-4ea7-8c09-f211cb4a9ec0,Gene Expression Quantification,a6802b4f-aec9-4cc9-bd7d-ec496e416573,Transcriptome Profiling,RNA-Seq
427a04c9-9b48-49de-8a47-2adc4e1dd32a,"[{'case_id': '0dca98b0-f43e-45b6-9a02-00092c78678c', 'submitter_id': 'TCGA-D8-A27H'}]",fead73ce-2e66-4647-8b6c-b8bbdaaf30fe.rna_seq.augmented_star_gene_counts.tsv,427a04c9-9b48-49de-8a47-2adc4e1dd32a,Gene Expression Quantification,9248dd2f-3745-480a-bb5c-1fb361a0a301,Transcriptome Profiling,RNA-Seq
95668f0b-130d-44d4-94c0-ba7a4e7798e6,"[{'case_id': 'db3e1ce8-4a05-4bfc-b5ae-13cf789369e1', 'submitter_id': 'TCGA-OL-A6VR'}]",6365a756-2e65-42cb-be4f-1f726915ca94.rna_seq.augmented_star_gene_counts.tsv,95668f0b-130d-44d4-94c0-ba7a4e7798e6,Gene Expression Quantification,06cd79cd-aa0d-4da4-a579-db76867b41a6,Transcriptome Profiling,RNA-Seq
c7aeba7e-b78e-4586-a4dd-8a04cc440737,"[{'case_id': 'db4bc6aa-2e7d-4bcb-8519-a455f624d33b', 'submitter_id': 'TCGA-BH-A18Q'}]",f48956a3-c821-429f-b1ad-a27133d739bd.rna_seq.augmented_star_gene_counts.tsv,c7aeba7e-b78e-4586-a4dd-8a04cc440737,Gene Expression Quantification,dc622a2b-3329-41ab-9449-2f8edade5ae2,Transcriptome Profiling,RNA-Seq
e5016a2d-c839-4962-aa12-16b6c0e1328b,"[{'case_id': '04af44fc-c487-4005-b3cb-cb64815824a2', 'submitter_id': 'TCGA-B6-A0IO'}]",9634f770-bc93-4dfa-949c-98a6da30a102.rna_seq.augmented_star_gene_counts.tsv,e5016a2d-c839-4962-aa12-16b6c0e1328b,Gene Expression Quantification,a79567bf-a5d9-41cf-aa9e-58b85150ca95,Transcriptome Profiling,RNA-Seq
da7f48b2-3bed-4824-8de7-187d0b22f54d,"[{'case_id': 'a2453bcb-90f2-4505-949d-a89cf4bfc9b8', 'submitter_id': 'TCGA-C8-A1HF'}]",0a72c39e-889a-4990-bf96-6c7b9b8c1124.rna_seq.augmented_star_gene_counts.tsv,da7f48b2-3bed-4824-8de7-187d0b22f54d,Gene Expression Quantification,d14528fe-617f-4702-9be4-daf7ff7319d2,Transcriptome Profiling,RNA-Seq
c9230a1c-9844-43ef-a2c3-95ea6061000b,"[{'case_id': 'dba9beec-5e51-48c0-9229-0ee286a02a1a', 'submitter_id': 'TCGA-BH-A0DD'}]",2a612640-5c9e-42b2-ac52-02a44b46d429.rna_seq.augmented_star_gene_counts.tsv,c9230a1c-9844-43ef-a2c3-95ea6061000b,Gene Expression Quantification,bd39c0dc-08df-4f96-96c0-fe641977cf5d,Transcriptome Profiling,RNA-Seq
19520ee7-658f-4e16-8a24-291beed9f0af,"[{'case_id': '08de63a2-7b76-43c3-80dc-df748b1d81bc', 'submitter_id': 'TCGA-A1-A0SQ'}]",40a31ab3-71fa-4f7b-a3b1-22e15ff0f358.rna_seq.augmented_star_gene_counts.tsv,19520ee7-658f-4e16-8a24-291beed9f0af,Gene Expression Quantification,131bda35-27c3-4e31-9b71-ff604dd38264,Transcriptome Profiling,RNA-Seq
f0a63361-78bb-4a7f-9d78-31f7b2980ba2,"[{'case_id': '03ab1e9f-4918-404d-b178-3a4fd929c5e8', 'submitter_id': 'TCGA-C8-A137'}]",1008e8d8-a93c-4779-80b6-1272322e7c52.rna_seq.augmented_star_gene_counts.tsv,f0a63361-78bb-4a7f-9d78-31f7b2980ba2,Gene Expression Quantification,5337aa2f-0867-4189-ba8d-5eb22c78b2a0,Transcriptome Profiling,RNA-Seq
0b829610-f28e-418e-b79d-d3351e13e1fe,"[{'case_id': '2c86c3ea-d926-4d39-a5ae-39ece4774287', 'submitter_id': 'TCGA-B6-A0IJ'}]",98f3d2d7-edc4-40aa-b09a-63f8abd2b528.rna_seq.augmented_star_gene_counts.tsv,0b829610-f28e-418e-b79d-d3351e13e1fe,Gene Expression Quantification,a2c0f0a7-441e-4496-bfbf-1d38bc5eeaee,Transcriptome Profiling,RNA-Seq
afedbcf7-d427-4371-9c2a-f349b03de522,"[{'case_id': '2cbeadff-a8a3-4787-9d4e-f6b74c3ab5d9', 'submitter_id': 'TCGA-AO-A12E'}]",6e209f42-3c0f-4f05-83d7-c982448ccb87.rna_seq.augmented_star_gene_counts.tsv,afedbcf7-d427-4371-9c2a-f349b03de522,Gene Expression Quantification,b93f9a61-ff20-454b-b5eb-3af778048fe4,Transcriptome Profiling,RNA-Seq
621b0997-70e5-415b-8d8c-1e5f90d0d4aa,"[{'case_id': '2c90d5e3-ac8c-4c86-a06f-42ccc064eb49', 'submitter_id': 'TCGA-D8-A1XZ'}]",0a430a9a-7e63-41d6-8cd0-1dda1e1df975.rna_seq.augmented_star_gene_counts.tsv,621b0997-70e5-415b-8d8c-1e5f90d0d4aa,Gene Expression Quantification,bb91e4c6-dedc-4617-b745-fbe2c3ccfa54,Transcriptome Profiling,RNA-Seq
9c87ef50-5854-4f69-820b-9e0b4d46c982,"[{'case_id': '2cf68894-168b-458b-af4f-53cad72989a8', 'submitter_id': 'TCGA-A7-A13F'}]",b3861080-a052-4432-82f8-193122ab29d4.rna_seq.augmented_star_gene_counts.tsv,9c87ef50-5854-4f69-820b-9e0b4d46c982,Gene Expression Quantification,c3542f29-dffb-476a-ad4c-ca3c87bc08f9,Transcriptome Profiling,RNA-Seq
8437bf97-2354-40cf-8dc4-631c5d7ae63a,"[{'case_id': '1fef9454-b3e8-4d9d-a9aa-aa1f1a32b80c', 'submitter_id': 'TCGA-E2-A15J'}]",723ed50c-2c78-4a3a-9f6e-9f9e8e264f6b.rna_seq.augmented_star_gene_counts.tsv,8437bf97-2354-40cf-8dc4-631c5d7ae63a,Gene Expression Quantification,92d8a9bf-3080-4f29-a01f-fefa33e56c7d,Transcriptome Profiling,RNA-Seq
