,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Cluster
ce76e826-0792-4dec-ace7-7efa3bb8db94.rna_seq.augmented_star_gene_counts,-0.28639984,-0.24690412,-0.09813363,0.25822562,-0.092659585,-0.21200487,-0.61265683,-0.13136737,-0.15864122,-0.06277752,-0.0543576,0.45078802,0.4322265,0.43302798,0.123358235,-0.12530705,-0.34959224,0.4023781,-0.28576645,-0.287399,-0.13221881,0.2835414,0.0737766,0.17586929,-0.19316266,-0.18471573,-0.44875783,-0.26317358,0.13922802,-0.32373476,-0.2591362,-0.17775238,0.2618551,0.43933317,-0.05234173,0.07582837,0.36766082,-0.11041464,0.19377466,0.46638313,-0.14155197,0.18593703,0.38661185,0.16486868,-0.23452596,0.18873343,-0.48298806,0.18473712,0.5300656,-0.17005381,-0.06349342,-0.51174337,-0.46354738,-0.023780204,-0.023979219,0.062497377,0.036987398,0.1596645,0.12046805,0.013917072,-0.061504263,0.06999829,0.0042784363,-0.045776684,-0.3173462,0.09697741,0.12273831,-0.4548958,-0.19354178,0.23946878,-0.12124873,-0.5187623,-0.34081334,0.61755425,0.31840107,0.16776972,0.06158015,-0.19459952,-0.0073855,-0.2669607,-0.25645167,0.43907398,0.12815106,0.34049857,-0.3067813,-0.16845061,0.26269186,0.25133482,0.15242903,0.6992187,0.20885158,0.4200696,0.17466404,-0.22762921,0.09653687,0.30320707,-0.39945558,-0.55868137,-0.3223942,-0.302296,0.32229805,-0.14298941,0.28716767,0.15147892,0.31082642,-0.31320938,-0.1740174,-0.013077529,-0.29555917,0.24134594,0.040439405,0.27554995,0.3949992,0.1383954,0.15671116,-0.3082557,-0.19678827,0.077120125,-0.52424586,-0.27550182,-0.1575754,0.1476862,-0.17491071,0.06168686,-0.1434033,0.01432089,0.43683115,0.105327,0
cf4160bb-9ef4-43c1-ac83-f6ca897101ee.rna_seq.augmented_star_gene_counts,0.16620947,0.031575028,0.30491528,-0.0275167,0.04117232,0.42792732,0.2856335,0.0074910033,0.12087049,-0.008267406,0.09692127,-0.13026287,-0.24160662,-0.08134074,0.042689845,0.06804671,-0.3272837,0.02215775,0.19435649,-0.19514775,0.10354944,-0.009296478,0.20863721,-0.07539127,0.045225877,-0.011253392,-0.12380378,0.06787476,0.27043164,-0.0697949,0.05155639,-0.08194018,0.26301637,-0.05632537,0.042997774,0.121298514,-0.10090819,0.525418,0.006466014,-0.037594333,-0.15069677,0.055730272,0.046888754,-0.24170543,-0.020058392,-0.50138646,0.39398512,-0.008576091,-0.14182617,-0.10357697,-0.36371183,-0.10662761,0.5726712,0.008201389,-0.14534098,-0.11476963,0.09353179,0.028826293,-0.023881143,-0.11253636,0.04714882,-0.20432629,0.03366366,-0.29083905,0.2167755,0.25839952,-0.13568754,0.13728645,0.3223188,-0.1775575,-0.19567333,0.28056493,0.12921014,-0.412979,0.018760772,-0.19650088,-0.17382333,0.10796386,0.016417734,-0.1375739,-0.3385108,-0.4250812,0.37315863,-0.3607875,-0.080438145,0.22104901,-0.20576473,0.06713697,-0.51715755,-0.44298616,0.163838,-0.3386452,-0.034332108,0.19874187,-0.036596086,0.07739878,0.25662336,0.2449902,-0.02717475,-0.24552894,0.020963188,-0.25255832,-0.15807691,-0.17590623,-0.21577226,0.067498624,0.038649682,0.15359369,0.13539208,0.32051492,-0.2732858,0.02017281,0.031485748,0.079595804,0.01431998,-0.0030379556,0.4112781,0.15631053,0.078704305,-0.025440596,-0.1968159,0.32968125,-0.14777231,-0.3779206,-0.061628968,0.2668815,-0.09887924,-0.14688352,2
d05914c2-e76a-4050-b0bf-db3a08c1892e.rna_seq.augmented_star_gene_counts,-0.21516398,0.47449106,0.0982009,0.16295828,0.09810206,-0.6405406,-0.33350134,-0.14097486,0.088735454,-0.030762916,-0.28816622,0.27196765,0.46614623,0.72225326,-0.009981018,0.013337247,0.69359714,-0.16911995,-0.2149301,-0.1250908,0.35552013,-0.04810813,-0.04703841,0.44097558,0.11352173,0.45061213,0.25195011,0.17574312,-0.2655862,0.04921832,-0.16553931,0.36499688,-0.40350652,-0.49275234,-0.2549919,-0.43210104,0.22553554,-0.7389036,0.2537351,0.12766801,0.36657184,-0.24105059,0.13848159,0.0004861772,-0.21939726,0.2697138,-0.77660817,-0.22826806,0.5768655,0.31134826,0.8431275,0.18156198,-0.7891657,-0.30083543,0.7831602,0.11222019,0.4630624,-0.09828406,0.33765152,0.18113795,-0.014368103,0.63062847,0.030030357,0.43582234,-0.0887066,-0.5051582,0.19416507,-0.40381932,-0.6364563,0.6105361,0.10640342,-0.40202126,-0.0062614325,0.57891357,-0.28746164,0.42584655,0.3887918,-0.459577,0.38804802,0.6266549,0.17234764,0.7584599,-0.7238638,0.5350144,0.30767322,-0.91587067,-0.29321918,0.33561364,0.66730154,0.53675985,-0.28627506,0.73453707,0.1464096,-0.56507415,-0.071478374,-0.79408693,-0.15299618,-0.042960558,-0.09661668,0.51662403,0.0033674818,0.8841844,0.017572151,-0.14504565,0.23724161,-0.12667888,-0.39759097,-0.20989074,-0.15473686,-0.088571385,0.31270123,0.15252782,-0.19993861,0.096904434,-0.40458566,-0.21404025,-0.64775354,0.06406937,-0.0766728,-0.10659594,0.39752606,-0.7407406,0.09743071,0.6765384,-0.058108397,-0.55431795,-0.10376007,0.32584155,0
d078b2ae-790a-4220-98a0-18d311996ed5.rna_seq.augmented_star_gene_counts,-0.3614011,-0.30583337,-0.64895326,0.111796916,0.28846478,0.26865402,-1.0523754,-0.4947646,0.1399552,-0.09123478,-0.12576869,0.18656036,0.10116507,0.56301033,0.41180632,-0.38552842,-0.24441417,0.3922729,-0.23420613,-0.27373165,0.39397728,0.017648153,-0.14203279,0.47475252,-0.41472545,-0.24279429,-0.83556885,-0.45211414,0.7005806,-0.5478846,0.07470054,-0.06303513,0.9921526,1.057763,0.18354025,-0.34485364,0.19855455,0.11563138,0.0052017034,0.26375633,-0.034255106,0.32377648,0.8718822,0.13317423,-0.83591187,-0.3002169,-0.19329804,0.1461474,0.25732544,-1.1670139,-0.95977217,-0.41920134,-0.30633065,-0.11224652,-0.26618776,0.34391564,0.141097,0.36438212,0.56600183,-0.30111817,-0.16316004,0.056448977,-0.42477807,-0.70814204,-0.16510871,-0.40352863,0.22954482,0.049215984,0.6010922,-0.14997998,0.10565006,-0.36324832,-0.72798043,0.46343774,0.73120767,0.29949635,-0.045312267,-0.38917935,0.08060111,-0.5414639,-0.47287682,0.32845423,0.6330118,0.42214307,-1.2598088,-0.010609644,0.40136555,0.56600595,-0.6384013,0.8313659,0.8254154,0.4544042,0.11300672,0.119509675,0.028975692,0.48849562,0.49118528,-0.5277746,-0.6173332,-0.22958463,-0.21139857,-0.55228853,0.7112581,0.55989575,0.2410016,0.06459191,-0.11905895,0.16252415,-0.2629366,0.5693305,-0.20162094,0.5928879,1.0624771,0.038492184,-0.0007170667,-0.038390096,-0.178635,0.76829344,-0.8665106,-0.4376655,-0.26772428,0.45177582,-0.59075403,-0.011858054,0.48559895,-0.40404126,0.85741097,-0.19099012,0
d1ad6c3b-4e2a-40cd-b3e6-098b845d59cb.rna_seq.augmented_star_gene_counts,0.051256742,-0.2741767,-0.07846621,0.023841787,-0.1438581,-0.23488016,0.28856802,0.25302583,-0.42450237,0.24999188,0.057937983,0.28175005,-0.098470464,-0.16201925,-0.43069127,-0.065390356,0.04646775,-0.72195905,0.4664101,0.27607405,-0.21177688,0.07318025,-0.049924366,-0.20971492,0.4334292,0.31035018,0.16331749,-0.2750303,-0.46562293,0.2692009,-0.1067524,-0.05452938,-0.49350873,-0.7357508,-0.3219946,0.048988372,-0.48821768,-0.01309076,0.1632986,0.30856287,0.17763594,-0.021106144,-0.48896462,0.038454738,0.54905576,0.25739104,0.32617018,0.024021167,0.7002482,0.6647771,0.7847969,-0.08161792,-0.16131951,-0.38606068,0.03948194,-0.2001796,-0.08286788,-0.23385055,-0.45903224,0.15391415,0.031877857,0.07079117,0.2767815,0.51050353,-0.08107989,-0.048178364,0.28433275,-0.12228464,-0.44976866,0.05478638,0.009695576,-0.08108299,0.5419843,-0.29295975,-0.30276862,-0.08862417,0.19248408,0.02378577,0.02088748,0.13648184,-0.23066844,-0.050753564,-0.39870283,0.040105276,0.6211932,0.3606035,0.118310705,-0.35396063,0.8009338,-0.45596194,-0.43145707,-0.1657668,0.50965357,-0.16106339,-0.14486708,-0.6180886,-0.33000097,-0.5821283,0.70858043,-0.14377438,0.5902301,0.2780725,-0.40481254,-0.3385602,-0.12081799,0.007562484,-0.033439532,-0.0032021226,0.20129882,-0.28310403,0.65332055,0.05065207,-0.4012092,0.3127654,0.4249501,0.25813782,0.27114722,-0.2702798,-0.27580413,-0.14228651,-0.0118455645,-0.8583629,1.0922897,0.25281557,-0.3765302,-0.07151295,-0.31550372,0.14584546,2
d636f6ce-e820-4e8a-969f-c3ac2d46b191.rna_seq.augmented_star_gene_counts,0.38615033,-0.07835041,0.37001026,0.06649328,-0.1530835,0.41163427,0.30978078,0.35802478,-0.14173202,0.09606676,0.2655142,-0.099105924,-0.33540526,-0.3542834,-0.11307165,-0.007476541,-0.29443812,-0.3931076,0.38742775,-0.06603081,0.07755929,-0.121987715,-0.07148114,-0.343233,0.18981564,0.052238725,0.22789007,0.060931664,0.08359586,-0.063575774,0.18871222,-0.19978335,0.08827173,-0.31446773,-0.1779696,0.25615093,-0.2468783,0.37237772,-0.081951365,0.057359625,-0.08761068,0.25309223,-0.39671922,-0.2307831,0.26352757,5.710026e-05,0.5249729,0.1185083,-0.059369422,0.2836034,-0.012999518,0.14167377,0.72703457,-0.23488295,-0.2765529,-0.22264262,0.027827442,0.04185463,-0.13831756,-0.052820187,-0.06846355,-0.13335672,0.21165588,0.0895476,0.3147404,0.35442895,-0.091042586,0.08785026,0.044082798,0.0963133,0.013633758,0.40879178,0.26776505,-0.5415184,-0.3931738,-0.23695691,-0.12493449,0.05270184,0.015492281,-0.19207881,-0.116498604,-0.3971375,0.31292796,-0.3835127,0.25159845,0.40357196,-0.15289503,-0.22256991,-0.35620308,-0.9962471,0.0071564447,-0.67362785,-0.12641981,0.33856902,-0.18561552,-0.15886904,0.33931607,0.18281868,0.20573004,-0.05606323,0.13072328,-0.13740684,-0.43651316,-0.05995543,-0.3667963,-0.30871794,0.14543341,0.26591447,0.24725181,0.18830824,0.03520839,0.08019343,-0.0008090712,0.18874174,0.09212474,0.16709264,0.78429675,0.10345614,0.1347087,-0.01138714,-0.27545294,0.09217035,0.13120893,-0.45627844,-0.15819137,0.12460242,-0.10920899,-0.015696432,2
d769bce5-c92f-472f-8bb8-4bf4593e29d7.rna_seq.augmented_star_gene_counts,-0.08505206,-0.2227279,-0.21064746,0.1806904,0.2569397,0.29061478,-0.7462673,-0.48443484,0.180684,-0.2178667,-0.0005803909,0.07334101,0.13476542,0.1568921,0.19157879,-0.29307824,-0.2251466,0.44906014,-0.13722326,-0.19941197,0.23718226,0.010518314,-0.13613701,0.22390589,-0.51799273,-0.10127667,-0.657052,-0.3244405,0.57829434,-0.36604375,0.09663811,-0.08202437,0.6084467,0.8326819,0.31041354,-0.2867471,0.18608151,0.24858928,0.025415186,0.14937972,-0.18058005,0.488765,0.63090074,-0.05914648,-0.61987233,-0.33952683,-0.116491534,0.15301384,-0.04077955,-0.9775537,-0.8779356,-0.33404335,-0.077987745,0.05893657,-0.2682221,0.21726716,0.29283342,0.34497878,0.6343025,-0.40702686,-0.02943936,-0.010719339,-0.47042993,-0.49933645,0.10474861,-0.30655193,0.24936076,0.21315524,0.50551957,-0.29380405,0.10328598,-0.17048004,-0.41835436,0.27893162,0.50703084,0.35331762,-0.12562954,-0.23987964,0.06124632,-0.49789006,-0.29015827,0.14232585,0.663845,0.041275043,-0.9343169,0.13016525,0.26757354,0.42786974,-0.80338025,0.54691625,0.64147395,0.22950846,0.18632808,0.21974224,0.087703265,0.3316073,0.7197029,-0.28383213,-0.454325,-0.1905383,-0.20391805,-0.44713628,0.43379816,0.5519511,0.12682489,0.16850111,0.22268857,0.17924458,-0.113772914,0.3259198,-0.2743105,0.64561635,0.8518831,-0.22266248,0.05952891,0.09293081,0.18507837,0.6308443,-0.44891712,-0.3001044,-0.31067133,0.33932474,-0.72447175,-0.07783986,0.40271777,-0.31693813,0.38455328,-0.08688063,0
db01aba1-3a00-4bf9-9f24-8fba144144f3.rna_seq.augmented_star_gene_counts,0.3721876,-0.011038628,0.16955723,-0.07386009,-0.2114788,0.18446843,0.84265375,0.53247344,-0.04004562,0.7474834,0.12116648,-0.4893527,-0.66183186,-0.75861317,-0.46390083,-0.050932843,-0.33958346,-0.55522853,0.63153684,0.16558813,-0.5457222,-0.118457414,-0.25408313,-0.11541966,0.19907711,0.46088076,0.1863698,-0.14531906,-0.041557007,0.19523138,0.1504141,-0.07066089,-0.33752975,-0.68610734,-0.539435,0.43290964,-0.5926173,0.52213395,0.15103425,0.11460365,-0.044627354,0.0663343,-0.62776285,0.04866802,0.7025387,0.3342251,0.6333846,-0.055439126,-0.08807628,0.33949512,0.20509541,-0.011422241,0.73003495,-0.13883232,-0.6629702,-0.16910452,-0.103951395,-0.124148734,-0.61229473,-0.0030212272,-0.21003273,-0.4216383,0.4658797,0.1966191,0.3084276,0.1028926,-0.22627164,0.53149605,0.24497887,-0.24396515,0.29406524,0.35820988,0.22767372,-0.697686,-0.6661693,-0.45912835,0.03920889,0.08409222,0.0007805833,-0.13363904,0.01855598,-0.5725314,0.35542476,-0.36889318,0.094094895,0.51102585,-0.0635979,-0.42177913,0.095464066,-1.3327527,-0.018715436,-0.67592645,-0.08241234,0.36335126,0.021468215,-0.51539856,0.06595675,-0.1303248,0.5794727,0.054246776,0.29632893,-0.14074478,-0.2972774,-0.3051735,-0.58655375,-0.39874166,0.27305824,-0.02135191,0.597001,-0.20507593,0.06635155,-0.07029484,-0.5170944,-0.008269547,0.4207278,0.1634287,0.99006516,0.11226623,0.29709738,0.03374715,-0.2830653,-0.39670387,0.72587204,-0.2600632,-0.15746574,0.37014157,-0.25850594,-0.33067164,2
db5dab56-838e-4784-a7cf-f05296e356f7.rna_seq.augmented_star_gene_counts,-1.3326192,2.8290977,-1.5749419,-1.9207871,1.2043314,-1.000652,-2.1952002,-3.6621642,1.8860519,-0.4849677,-3.2665615,-2.0051768,2.8759496,2.888148,0.30142748,0.8398159,0.9455645,-1.2803879,-3.6837566,-2.8539646,2.180599,-1.686485,0.223591,0.3858044,1.3226894,-2.0846987,1.6952337,1.8340017,0.7350203,-0.39209127,2.727219,-0.23811068,3.5639758,-0.46942064,0.7364761,-2.7271285,2.2704566,-3.7196503,-0.12513761,-0.6351327,0.4252086,-2.3589182,1.7641873,-0.11755105,-2.9047918,-1.443825,-1.8944029,0.52537507,-1.6711866,0.33391777,-0.662225,2.8779566,-2.4090338,2.7369578,3.7165287,2.7308745,1.477673,0.7981655,1.726234,-0.5910597,-2.3084977,2.3579268,-1.9030551,-0.98936737,1.3743124,-1.5283135,1.8445984,-1.130818,2.051301,0.68930984,4.8484125,0.15894616,-1.1269257,1.1269237,0.60082513,0.13670808,-0.85640156,-0.5585423,-0.15335341,2.8485515,0.44092524,1.0664965,-2.6892943,0.047362104,1.3323864,-3.5280323,0.15059349,2.6092694,0.6111346,1.7783504,1.5507388,0.8225308,0.44942772,-0.042685956,-2.1858861,-0.71615654,3.8013709,2.3782077,-0.936912,1.1284099,-2.704871,-0.16082306,3.2358532,1.2624372,1.7426416,1.3037062,-3.197508,1.8843796,0.28446054,1.460334,1.2420086,2.3713365,4.6213503,1.3957623,-3.6263034,-0.47559175,-2.0870378,0.023897383,1.627458,2.0923266,0.2674138,-0.62693584,-2.4550276,1.0781349,2.5913355,-2.0887349,1.3994181,-1.4917032,1
dbb2f12c-e200-412a-9023-0126d6d69a52.rna_seq.augmented_star_gene_counts,-1.0701224,-0.29028428,-0.98283374,0.48247284,0.6043016,-0.19501907,-1.8520452,-0.76063025,-0.22041433,-0.61265975,-0.21517912,1.2195554,0.44746536,0.8909915,0.6981556,-0.46296063,-0.2263853,1.2920566,-1.0158114,0.23753306,-0.36522403,-0.089195505,-0.082667865,0.8166739,-1.2454497,-0.35326493,-1.4321114,-0.04975844,0.714084,-1.1422209,-0.5818186,0.5743334,1.26347,1.7665343,0.22447294,-0.016017409,0.66308933,0.5547609,-0.16916597,0.5640191,-0.20573598,0.35585254,1.1951329,0.17990136,-1.0256369,-0.7617988,-1.0849739,0.04966448,-0.5944428,-1.6478014,-1.0269896,-0.83133435,-0.53996,-0.4765611,-0.26046482,0.16323598,0.5675245,1.0852731,0.81080115,-0.10448972,0.46038193,-0.7815165,-0.29610753,-0.99573755,-0.046835937,-0.12177166,-0.34111694,-0.8217132,0.21070337,0.17775097,-0.8140507,-0.5405233,-1.7665478,0.4648967,1.265862,1.0113522,-0.030104455,-0.24377789,0.39840084,-1.0914723,0.07971233,0.5324917,1.0635536,0.39243045,-1.6344305,-0.22323789,0.02215556,0.4980726,-1.6625098,1.2849113,2.231786,0.8865658,-0.5695825,-0.10370753,0.9871874,1.4033202,-0.78327745,0.07108601,-1.9458842,-0.36863726,-0.6715577,-0.9527285,0.6929882,0.5320057,0.11681522,-0.72262734,0.2800806,0.12977318,-0.583863,0.82355,-0.837767,0.22784336,0.6114134,-0.506006,-0.50960124,-1.2762643,-0.77110434,1.2306864,-1.1443014,-1.2995502,-0.45338982,1.5313617,-2.1259384,-1.1854467,0.19726588,0.2912017,0.7138547,-0.5242306,0
deb7967f-9339-4bb1-ae0b-81a72a472bba.rna_seq.augmented_star_gene_counts,-0.24794583,0.53204256,-0.71929085,-0.26618713,0.88717425,-0.69553757,-1.4704325,-1.6811641,1.0185119,-0.8170839,-1.3096019,0.2531728,1.3159243,0.71390927,0.2103896,-0.44000876,0.21504332,-0.036186546,-1.0525451,-0.6333062,0.5660753,-0.3472618,-0.22817665,0.096289136,-0.23187132,-0.6255904,-0.26651886,0.64470667,0.19916023,-0.35953185,0.6375691,0.22850971,1.2754184,0.41279724,0.15322477,-0.7461456,0.93332684,-1.2644923,0.11050671,0.0026113444,-0.051196944,-0.50011885,0.8939069,0.20126785,-0.7891457,-0.41152692,-1.2199919,-0.27757815,-0.5220067,-0.43311837,-0.28139365,0.14557175,-1.2278303,1.0158436,1.1327631,0.7356838,0.65298915,0.23821822,0.837941,0.17595328,-0.62896824,0.91666865,-0.8632114,-0.37052122,0.27019128,-0.99561155,0.9269867,-0.93267596,0.5697808,0.028157024,0.8393316,-0.16969366,-1.1479715,1.1527297,0.33339843,0.6524412,0.16814995,-0.13979624,0.23724854,0.54646343,0.098221056,0.8254973,-0.8500433,0.63413775,-0.3255757,-1.1949869,-0.09269056,1.1227763,0.18120551,1.2631049,1.4202663,1.0091543,0.3761901,-0.38072032,-0.30431592,0.54638666,0.4237875,0.3045013,-1.3071839,0.20744632,-0.75579464,-0.34285846,1.0785565,0.7569769,0.8270608,0.25253528,-0.8529398,0.5258059,-0.5397374,0.43227723,0.26254514,0.8121031,1.6944634,0.10425277,-0.81818825,-0.564783,-0.7311453,0.6287147,-0.029097395,0.34042037,-0.21748546,-0.23162928,-1.0613663,0.24203163,0.5275266,-0.70962745,0.5766309,-0.34823063,0
dede0990-1733-4473-bc48-78605f16834c.rna_seq.augmented_star_gene_counts,0.30778432,-0.021841526,0.068887055,-0.17129768,-0.2977409,0.20072386,0.76823217,0.19476952,-0.06825068,0.9162931,0.16731507,-0.59931225,-0.6171264,-0.825639,-0.2919797,-0.01086141,-0.26305097,-0.34248236,0.61927253,0.00984629,-0.59208345,0.017576752,-0.13297455,-0.111296356,0.092992105,0.31434307,-0.15152134,-0.3295593,0.24964176,0.21424103,0.23816827,-0.20344138,-0.21885057,-0.14314274,-0.33862945,0.27353638,-0.89327186,0.7147756,0.0044762422,0.13727187,-0.17321354,0.20587794,-0.47790635,0.17478406,0.5575707,0.27623886,0.5398744,0.1137609,0.089445874,0.21647744,0.15841353,-0.32295558,0.83207166,-0.13333277,-0.47021326,-0.056629784,-0.06725873,-0.23841226,-0.55617464,-0.14824748,-0.085446216,-0.3584918,0.21018103,0.019618273,0.37643912,0.13174863,-0.19493267,0.3616402,0.4180778,-0.47152516,-0.10917967,0.5357374,0.30075353,-0.38556865,-0.42373115,-0.3295392,-0.07095099,0.078043886,0.13628252,-0.007244187,-0.2055734,-0.6768906,0.5271001,-0.4790901,-0.06878913,0.5755146,-0.17343889,-0.35935083,-0.427609,-0.9010432,0.0458109,-0.7374384,0.1330098,0.249427,0.024794023,-0.43030515,0.115035295,-0.1448775,0.6853598,-0.1749106,0.1269655,-0.10391415,-0.21625516,-0.32906404,-0.77408826,-0.127856,0.25955454,-0.01596926,0.59030163,-0.16556866,0.0133062005,-0.058803994,-0.091459855,0.16723603,0.6871941,0.03735581,1.2059952,0.089622736,0.2242333,0.017858282,-0.2031168,-0.26986325,0.7021136,-0.2545553,-0.22079986,0.4358757,-0.03992545,-0.4207327,2
df45fb41-4511-4dab-b865-fcdfcda0400a.rna_seq.augmented_star_gene_counts,-0.2191822,-0.29541194,-0.11373752,0.28231323,0.106687784,-0.15878275,-0.07677673,0.06413444,-0.16397355,-0.18330406,0.0025031685,0.19370373,-0.072526984,0.035495006,0.24279918,0.013426641,-0.18371664,0.6213457,-0.21383536,0.34260055,-0.24796957,0.025116682,0.01403461,0.32213894,-0.2878983,0.15791893,-0.50001055,-0.1593076,0.31379887,-0.25264966,-0.42469713,0.1767519,0.050019782,0.8205357,-0.08098946,0.06384837,0.17421494,0.15426333,-0.17947783,-0.069192775,0.06332392,0.026521467,0.54006267,0.012048178,-0.23258668,-0.14142366,0.054037508,-0.09650926,-0.21636708,-0.47207355,-0.17645246,-0.34352523,0.12194632,-0.20510735,-0.34927654,-0.114665225,0.15507789,-0.014120574,0.0060564177,-0.22091873,0.13246697,-0.6261147,0.101954535,0.15132973,0.21280414,0.26311433,-0.093271084,-0.25192124,-0.027473988,0.1044183,-0.67504656,-0.3224469,-0.41823205,-0.019421339,0.5338153,0.3365519,-0.109713584,0.15325712,0.08143556,-0.31638393,-0.051117934,-0.058872234,0.44225,-0.09288852,-0.5198533,0.19367078,-0.19356088,0.030282268,-0.77008915,0.6058483,0.7027959,0.30950952,-0.30810377,-0.21602665,0.6725433,0.4992701,-0.45721847,-0.052198328,-0.69706583,-0.2107944,-0.18938509,-0.26073188,-0.08490156,0.088271186,-0.26098144,-0.21592192,0.54865295,-0.06365213,0.10664351,0.12790371,-0.48936567,-0.24717325,-0.21751906,-0.42974067,-0.008469701,-0.27807638,-0.027196875,0.109736085,-0.19185336,-0.16575135,-0.044965167,0.61749446,-0.7693864,-0.44213486,-0.041966878,0.34097368,-0.0067300983,-0.21663877,0
df6189e5-bd61-4be2-9d31-efef56cb4739.rna_seq.augmented_star_gene_counts,0.43725705,0.22969243,0.1488727,-0.14297503,-0.40079206,0.30474627,1.1644781,0.4980682,0.052707497,0.88146865,0.11657824,-0.8310395,-0.9216077,-1.0518314,-0.38699058,-0.10444298,-0.4116366,-0.57681406,0.8320144,0.17437734,-0.76060927,-0.025354559,-0.29710898,-0.14040087,0.12681644,0.6298985,0.23653832,-0.058178987,0.078319564,0.24678662,0.27036873,-0.19780384,-0.47602633,-0.6964149,-0.74430037,0.39907008,-0.87333703,0.68075216,0.13519348,0.008101656,-0.105666704,0.28510815,-0.60140216,0.19948396,0.7490427,0.48948753,0.9485272,-0.044397395,-0.3287436,0.30595955,0.09456745,0.0057692016,1.1931585,-0.22243483,-0.6853722,-0.13649462,-0.039765134,-0.22434051,-0.5974901,-0.2397867,-0.39180613,-0.6351732,0.76460767,-0.028536633,0.55098534,0.36133555,-0.4818149,0.75326794,0.5261863,-0.41509634,-0.15195176,0.58679706,0.47337404,-0.8039062,-0.83213264,-0.6572466,-0.13695586,0.10272415,0.18149346,-0.1115141,0.1930215,-0.7730131,0.5310505,-0.50562394,-0.09569125,0.47791287,-0.13556139,-0.17233017,-0.4220861,-1.4712898,0.10746087,-0.8984715,-0.24078383,0.55191135,-0.020884704,-0.59566003,0.39372507,0.1434256,0.46652803,0.084683254,0.22933806,-0.47116432,-0.2303378,-0.33123675,-0.9238973,-0.7884204,0.41945708,-0.103738755,0.95038253,-0.15127109,0.16587433,-0.09587289,-0.43148276,0.116790935,0.30007672,0.13623348,1.3162644,0.17642565,0.34345528,0.17100589,-0.17719777,-0.45432746,0.5455667,-0.5305452,-0.1764066,0.55420333,-0.30162886,-0.5334423,2
e0527b4b-de23-4b9f-8871-13f64f6976cd.rna_seq.augmented_star_gene_counts,-0.6737421,-0.3701688,-0.20241533,0.21908304,0.085136965,-0.47788298,-0.8261667,-0.24503201,-0.6467868,-0.29232663,0.0005882948,0.7001822,-0.09882163,0.42500073,0.64961255,-0.14522932,-0.13003531,0.86797434,-0.56766,0.6597175,-0.26793513,0.17142476,0.06600469,0.85228777,-0.8154927,0.123008355,-0.86373156,-0.21090557,0.19968618,-0.7033426,-0.63079727,0.37106776,0.2728943,1.1875932,0.12134442,0.1481213,0.6953725,0.14382206,-0.18887375,0.06951026,0.09766422,0.36451876,0.67217106,0.16462372,-0.387842,-0.32267314,-0.397526,-0.1389294,-0.38910314,-1.0400187,-0.2655091,-0.58551675,-0.31583446,-0.3275496,-0.2419592,0.09829074,0.32397652,0.25950837,0.50537837,-0.2412271,0.25003034,-0.84718484,0.0472101,-0.044136237,0.10635535,0.18817006,-0.36378637,-0.4912035,-0.24818075,0.46592617,-0.96454877,-0.484095,-1.1100314,0.24232,0.8879078,0.6663565,0.1838655,0.054410256,0.30602688,-0.60912067,0.040682737,0.39996418,0.45862347,0.060960554,-0.9418992,-0.3116449,-0.26568952,0.08668352,-0.9707192,1.0756682,1.4018775,0.7050746,-0.7721528,-0.31355977,1.1656455,0.904007,-1.0165906,0.01286307,-1.4838357,-0.21369411,-0.36231744,-0.2566692,0.053500265,0.12549,-0.40055346,-0.47010204,0.57832205,0.023464875,-0.37986833,0.25907817,-0.6560357,-0.55366755,-0.20400633,-0.6424691,-0.28799033,-0.91222066,-0.48266825,0.6310592,-0.48993433,-0.6532472,-0.08565057,1.2196128,-1.3938686,-0.7619972,-0.05097334,0.55032367,0.40490866,-0.59707886,0
